video_id,author,comment,Unnamed: 3,model_label,model_confidence,prob_negative,prob_neutral,prob_positive,confidence_level,uncertainty,human_label,verified,verification_notes
9-poYwCZxDQ,@yan2410,Hasil kamera pro tahun ini seperti downgrade dibanding hasil kamera pro tahun lalu,,0,0.435367666,0.435367666,0.232256391,0.332375943,low,0.564632334,0,TRUE,
9-poYwCZxDQ,@Thetruth23h,Tunggu 2030 beli second iphone 17????,,2,0.43541609,0.359434408,0.205149502,0.43541609,low,0.56458391,1,TRUE,
O2xb1lVqUv4,@hendykismanto7176,Klo saya si pake hp bukan dilihat dr canggihnya tp kegunaannya buat apa.. klo dilihat dr tekhnologi g akan ada abisnya.. kita udh beli yg paling canggih jelang beberapa bulan ada LG yg keluar baru LG..,,2,0.435549272,0.294644426,0.269806301,0.435549272,low,0.564450728,1,TRUE,
9-poYwCZxDQ,@gontaganti_channel,jadi pengen beli yg 17 tok,,0,0.435583879,0.435583879,0.360291288,0.204124833,low,0.564416121,2,TRUE,
9-poYwCZxDQ,@therolland90,Iphone 17 series ini apa udah bisa connect ke channel 36-64 wifi 5ghz ?! Mengingat iphone garansi lokal susah nya bukan main connect ke channel 36-64. Beda dg iphone garansi inter seamless banget connect nya,,2,0.435827374,0.353543087,0.210629539,0.435827374,low,0.564172626,2,TRUE,
9-poYwCZxDQ,@piuwsa5353,"Aku masih setiap pengguna IP11, tapi sekarang kayaknya next bakal beli IP 17 deh ??",,2,0.435921004,0.354779798,0.209299198,0.435921004,low,0.564078996,2,TRUE,
O2xb1lVqUv4,@medx15531,Layar lipat Huawei dari perusahaan china BOE   Bukan samsung,,0,0.43652399,0.43652399,0.353469545,0.210006465,low,0.56347601,1,TRUE,
9-poYwCZxDQ,@ngaglik125,"haduuu baru kali ini ngerasain pengen pindah ke iphone,layar 120 hz ditambah berita android mau ngebatasin sideloading,gimana yee",,1,0.436747427,0.371120139,0.436747427,0.192132434,low,0.563252573,2,TRUE,
9-poYwCZxDQ,@damn_machete,Sambil nonton dan menikmati dan berfikir bagaimana dan kapan saya mempunyai????,,0,0.436752425,0.436752425,0.313276983,0.249970592,low,0.563247575,1,TRUE,
O2xb1lVqUv4,@EnidSinclair-o5v,Aku suka logo Helmi Yahya Bicara....kereen,,2,0.436854106,0.360757829,0.202388066,0.436854106,low,0.563145894,1,TRUE,
9-poYwCZxDQ,@Kenzienet13,Gw bakal upgrade klo udah make titanium lagi??,,1,0.437209638,0.430479183,0.437209638,0.132311179,low,0.562790362,1,TRUE,
9-poYwCZxDQ,@Tryono26,Semoga 5 thnlg bisa kebeli,,2,0.437644095,0.143314826,0.419041079,0.437644095,low,0.562355905,2,TRUE,
9-poYwCZxDQ,@nolepgirl5160,Aku suka yg ijo matcha ??,,2,0.437703331,0.365692104,0.196604566,0.437703331,low,0.562296669,2,TRUE,
9-poYwCZxDQ,@Indah_Maharani,masyaallah bagus bangett?? semoga kecapaian pengen punya iPhone 17 PRO??,,2,0.437893627,0.306347487,0.255758886,0.437893627,low,0.562106373,2,TRUE,
9-poYwCZxDQ,@AudriRenngur,Camera iphone 17 bikin ngeselin ngk akan saya beli??????,,0,0.438137978,0.438137978,0.190508145,0.371353877,low,0.561862022,0,TRUE,
9-poYwCZxDQ,@SandyWolf433,Here we go ??,,1,0.438207587,0.24092823,0.438207587,0.320864184,low,0.561792413,2,TRUE,
9-poYwCZxDQ,@feri8484,Here we go,,1,0.438207587,0.24092823,0.438207587,0.320864184,low,0.561792413,2,TRUE,
O2xb1lVqUv4,@ganiaskhara1440,"Fakta di indonesia 85% user iphone itu hanya sekedar validasi, gengsi, fomo. Yg benar2 beli dan paham serta fungsikan sesuai kebutuhan hanya 15%. Seolah standar hidup itu di lihat dari gadget, kendaraan, style jadi dominan.",,0,0.438605968,0.438605968,0.383657013,0.177737019,low,0.561394032,0,TRUE,
9-poYwCZxDQ,@arwanas,&quot;sage mode&quot; Naruto dong,,1,0.439636479,0.305570382,0.439636479,0.254793139,low,0.560363521,1,TRUE,
9-poYwCZxDQ,@fadzlannurushabah3864,Mau Beli,,2,0.440232513,0.352604536,0.207162951,0.440232513,low,0.559767487,2,TRUE,
9-poYwCZxDQ,@muhammadary689,Pernah beli di toko ini dan lebih murah,,0,0.44055598,0.44055598,0.198300822,0.361143197,low,0.55944402,2,TRUE,
9-poYwCZxDQ,@SriIndrayani-yb1ut,nex iPhone 17 hdc??,,2,0.440846143,0.363588747,0.195565111,0.440846143,low,0.559153857,2,TRUE,
9-poYwCZxDQ,@suhusuhu-g9q6s,bismillah beli 4 tahun lagi,,2,0.44245036,0.35061581,0.20693383,0.44245036,low,0.55754964,2,TRUE,
9-poYwCZxDQ,@mahesaputra4334,Udah rame aja ????,,0,0.442456005,0.442456005,0.256980036,0.30056396,low,0.557543995,1,TRUE,
9-poYwCZxDQ,@ridwan_tricks,Jatuh cinta banget sama warna sagenya??,,2,0.442467777,0.369155496,0.188376727,0.442467777,low,0.557532223,2,TRUE,
O2xb1lVqUv4,@JunaEldgard,ekosistem apple seperti pisau bermata dua,,2,0.442608675,0.360167352,0.197223973,0.442608675,low,0.557391325,1,TRUE,
9-poYwCZxDQ,@AK-mc1pg,Ok,,2,0.442741235,0.184656048,0.372602717,0.442741235,low,0.557258765,2,TRUE,
9-poYwCZxDQ,@ilhamsuhadi4921,warna hijaunya bagus,,2,0.442977071,0.369589791,0.187433138,0.442977071,low,0.557022929,2,TRUE,
O2xb1lVqUv4,@sigitavianto7374,kalo aku punya uang lebih aku pasti beli iphone,,2,0.443057841,0.36698977,0.189952389,0.443057841,low,0.556942159,2,TRUE,
9-poYwCZxDQ,@Mazjay_official,"Insyaallah ambil iP17 base aja, warna ijonya ??",,1,0.443073182,0.237043154,0.443073182,0.319883664,low,0.556926818,2,TRUE,
9-poYwCZxDQ,@xomenx1059,nonton make 16 pro,,0,0.443211511,0.443211511,0.43716021,0.119628279,low,0.556788489,1,TRUE,
9-poYwCZxDQ,@sita1717,makin yakin upgrade ke 17 basic warna lavender ?? stlh hampir 3 th pakai 14 pro~,,0,0.443590546,0.443590546,0.184376579,0.372032875,low,0.556409454,2,TRUE,
9-poYwCZxDQ,@Bram.19,I think the design is less than satisfactory Next will be the release date towards Apple from the east of Xiaomi 15T,,2,0.444118967,0.145109185,0.410771848,0.444118967,low,0.555881033,0,TRUE,
9-poYwCZxDQ,@jokerganteng7866,Warna orange  lgs ingat gopix 4,,2,0.444399748,0.310834399,0.244765853,0.444399748,low,0.555600252,1,TRUE,
9-poYwCZxDQ,@namika19,"Enteng bgt abg ini beli iphone ,?? menyala ginjal kkkkkkuuuuuuuuuu ??",,0,0.445164193,0.445164193,0.196145089,0.358690718,low,0.554835807,0,TRUE,
9-poYwCZxDQ,@GazaCeaseFireNow67-24,Worth it banget sih dibeli . Di beli awal tahun 2029,,2,0.445555581,0.3508215,0.203622919,0.445555581,low,0.554444419,2,TRUE,
9-poYwCZxDQ,@sikecilimyut5284,Lebih bagus xiaomi redmi not 17 pro bang ??,,0,0.445901185,0.445901185,0.435550258,0.118548558,low,0.554098815,1,TRUE,
9-poYwCZxDQ,@todaypong,"Gw belum pernah pake iPhone, tapi suka warna oren",,0,0.447015243,0.447015243,0.386270935,0.166713822,low,0.552984757,2,TRUE,
9-poYwCZxDQ,@Lxx.autophile7,Keren sih warna oyen??,,2,0.4473348,0.366843135,0.185822065,0.4473348,low,0.5526652,2,TRUE,
9-poYwCZxDQ,@hanshendrikson1029,Hasil foto 17 pro seperti hasil foto di 13 base model kek ada kuning2 bgtu,,1,0.448444323,0.261567146,0.448444323,0.289988531,low,0.551555677,1,TRUE,
9-poYwCZxDQ,@CHistory121,Warna orenny kek jerry dari tom n jerry?? Tapi dipake casing ijo jadi ninja turtle wkwkwk,,0,0.448498268,0.448498268,0.370617488,0.180884244,low,0.551501732,1,TRUE,
9-poYwCZxDQ,@WahyudiAnggara-h3f,Redmi 17,,0,0.449408917,0.449408917,0.334780724,0.215810358,low,0.550591083,1,TRUE,
9-poYwCZxDQ,@Tomixnagato,"Buset batre gede tapi tebel body, Brand lain batre badak body tipis ??<br>Btw hasil foto nya kek agak kekuningan gitu kek IP 13 ??",,0,0.449664299,0.449664299,0.368765074,0.181570627,low,0.550335701,0,TRUE,
9-poYwCZxDQ,@yunusp454,GILAKKK BAGUS BNGTT ??,,2,0.450157918,0.346275888,0.203566193,0.450157918,low,0.549842082,2,TRUE,
O2xb1lVqUv4,@mengejutkan,Kalian nggak ngeh ya kalau mereka kyk kakak adek wkkwkw,,0,0.450711227,0.450711227,0.385477181,0.163811592,low,0.549288773,1,TRUE,
9-poYwCZxDQ,@kimpuy3735,"iPhone 17 base model boleh sih di beli, soalnya upgrade abis abisan ??",,2,0.450804069,0.336982347,0.212213584,0.450804069,low,0.549195931,2,TRUE,
9-poYwCZxDQ,@ryoeko1434,17 pm warnanya kek boba milk tea bang serius dah,,1,0.451371203,0.446123702,0.451371203,0.102505095,low,0.548628797,1,TRUE,
O2xb1lVqUv4,@muhammadfarizalhanafi3982,huawei: the biggest &quot;What if&quot;,,1,0.452253747,0.1056433,0.452253747,0.442102953,low,0.547746253,1,TRUE,
9-poYwCZxDQ,@virgichanel2077,Nonton dulu aja kali aja bisa kebeli,,0,0.454071602,0.454071602,0.180009536,0.365918862,low,0.545928398,1,TRUE,
O2xb1lVqUv4,@elqiezharachannel5308,"Mirror selfie penggunaan iphone, kebanyakan di toilet premium. Tp ttp aja namanya toilet. ??",,1,0.454189168,0.443583284,0.454189168,0.102227548,low,0.545810832,1,TRUE,
9-poYwCZxDQ,@randyaldiyanto595,aura kecewanya pas buka ip 17 pro kebawa sampe akhir video??,,1,0.454694688,0.253381703,0.454694688,0.291923609,low,0.545305312,0,TRUE,
O2xb1lVqUv4,@PujiPamungkas-ko4db,Saya user Redmi. Tahan banting. Udah lebih Dari 5 Kali. ??. Performa cukuplah.,,0,0.45485689,0.45485689,0.182723468,0.362419642,low,0.54514311,1,TRUE,
O2xb1lVqUv4,@Adlankhoirulazzam-c3q,Saya termasuk yg tidak peduliin brand.biar lokal kalo spek mantap knapa kagak,,0,0.455675699,0.455675699,0.352319995,0.192004306,low,0.544324301,1,TRUE,
9-poYwCZxDQ,@pepeppepsoden3538,"yang 17 pro kesanya kayak hp murah menurut gw, apa karena warnanya yaa",,0,0.455740912,0.455740912,0.440032347,0.10422674,low,0.544259088,0,TRUE,
9-poYwCZxDQ,@Random25-j7g,Nonton aja dulu pake redmi 6 a,,1,0.455779773,0.410462891,0.455779773,0.133757336,low,0.544220227,1,TRUE,
O2xb1lVqUv4,@HM-lo8gu,Orang amerika beli iphone buat kebutuhan<br>Orang indo beli iphone buat kekinian ??,,0,0.456102671,0.456102671,0.184284238,0.359613091,low,0.543897329,0,TRUE,
9-poYwCZxDQ,@nununugraha9276,Dari tahun 2019an sage udah booming,,0,0.456316907,0.456316907,0.224505349,0.319177745,low,0.543683093,0,TRUE,
9-poYwCZxDQ,@Hiiiomm,bismillah pindah dari samsung ke iphone,,2,0.457019543,0.332830704,0.210149752,0.457019543,low,0.542980457,2,TRUE,
O2xb1lVqUv4,@muksony3862,china sudah menyiapkan pesaing google .<br>hanya mereka masih mematangkan y biar pas keluar USA tidak bisa drama,,0,0.457231185,0.457231185,0.416915004,0.125853811,low,0.542768815,0,TRUE,
O2xb1lVqUv4,@KurapopoPopo-ii2qg,Demi gengsi aja punya ip.. bukan kebutuhan??????,,0,0.4575857,0.4575857,0.190420793,0.351993507,low,0.5424143,0,TRUE,
9-poYwCZxDQ,@nurlaila_gobel.,"Bingung mau beli d sini apa d indo??, ntar beli dri luar bnyak embel pas masuk indo??",,0,0.458181651,0.458181651,0.438531876,0.103286473,low,0.541818349,1,TRUE,
9-poYwCZxDQ,@fajarlucsy,Apakah ini waktunya ganti dari iPhone 12pro ke 17.  Semoga ada duitnya ????,,2,0.458593542,0.340711723,0.200694736,0.458593542,low,0.541406458,2,TRUE,
9-poYwCZxDQ,@aessvfg1852,"aku sebagai pengguna iphone 7 ,kenapa di mata ku foto kamera belakang iphone 17 ??grafik nya malah kek sama loh ,atau memang layar hp ku ya ,cuman lebih tajam dan hdr nya lebih luas di iphone 17,semoga bisa upgrade",,0,0.458890717,0.458890717,0.187028282,0.354081001,low,0.541109283,0,TRUE,
9-poYwCZxDQ,@ahmadridho313,"Pasti gak laku 17pro ini,,",,1,0.459194691,0.442850883,0.459194691,0.097954425,low,0.540805309,0,TRUE,
9-poYwCZxDQ,@uzumakinaruto2758,Keren gan,,2,0.459208232,0.293216364,0.247575404,0.459208232,low,0.540791768,2,TRUE,
9-poYwCZxDQ,@asmchannel1505,Keren bangett...,,2,0.459208232,0.293216364,0.247575404,0.459208232,low,0.540791768,2,TRUE,
9-poYwCZxDQ,@syaiful_nh,keren,,2,0.459208232,0.293216364,0.247575404,0.459208232,low,0.540791768,2,TRUE,
9-poYwCZxDQ,@popo-is2mh,"iPhone bakal tenggelam tdk lama lagi, insyaallah",,0,0.4595795,0.4595795,0.405849594,0.134570906,low,0.5404205,0,TRUE,
9-poYwCZxDQ,@GaranganLokal,Strategi Honda Supra dan revo...Mesin sama cuma beda bungkus,,0,0.459987373,0.459987373,0.243753922,0.296258705,low,0.540012627,0,TRUE,
9-poYwCZxDQ,@feririzkiantonio4763,iPhone = game FIFA EA,,0,0.460180544,0.460180544,0.346523553,0.193295903,low,0.539819456,0,TRUE,
9-poYwCZxDQ,@seputardesaari,"Hype gede, tapi hasilnya standar aja. iPhone 17 ini lebih mirip refresh daripada revolusi..",,0,0.460778529,0.460778529,0.181175695,0.358045776,low,0.539221471,0,TRUE,
9-poYwCZxDQ,@akbarhday,"walaupun lagi krisis, tapi ga tau kenapa pasti banyak yg beli iphone baru ini. orang2 cari duitnya ngapain ya",,1,0.461025589,0.439818498,0.461025589,0.099155913,low,0.538974411,1,TRUE,
9-poYwCZxDQ,@FAUZENV160,"Selain barang&quot; yang warna ijo sage ini lagi viral, minuman yang warnanya ijo&quot; an juga lagi viral loh bang david, contohnya matcha tuh??",,0,0.461269956,0.461269956,0.422503001,0.116227043,low,0.538730044,1,TRUE,
9-poYwCZxDQ,@RianHidayat-iv5qk,Semoga kebeli tahun ini????,,2,0.461589211,0.333386666,0.205024123,0.461589211,low,0.538410789,2,TRUE,
9-poYwCZxDQ,@KartikaSari-l4t,Aku yg kerja d Singapore aja hp iPhone ga prnh bsa kebeli ??,,0,0.462034333,0.462034333,0.179041818,0.35892385,low,0.537965667,1,TRUE,
9-poYwCZxDQ,@JackRitcher2,Xiaomi 17 pro series akan membuat user iphone tambah melongo ??,,1,0.462170342,0.435758865,0.462170342,0.102070793,low,0.537829658,0,TRUE,
O2xb1lVqUv4,@The_pillar8,"Brand oppo,vivo,samsung,redmi untuk hp dengan harga lembaga amal lagi coba diperdekat jarak nya dengan itel,tecno.<br>Kita lihat apakah akan berhasil itel,dan tecno seperti redmi awal2 dulu.",,1,0.462288811,0.415294994,0.462288811,0.122416195,low,0.537711189,1,TRUE,
9-poYwCZxDQ,@putuadhik,Upgrade dari 15pm 512gb ke 17pm worth it gak ya?,,1,0.462458747,0.250188766,0.462458747,0.287352487,low,0.537541253,1,TRUE,
9-poYwCZxDQ,@gigetlah,Keren sih ini,,2,0.462629026,0.340903191,0.196467783,0.462629026,low,0.537370974,2,TRUE,
9-poYwCZxDQ,@naomilaww,"Suka banget warna ip 17, semoga th dpn bisa kebeli skrg nabung dulu wkwkwk ??",,2,0.462735498,0.337725197,0.199539305,0.462735498,low,0.537264502,2,TRUE,
9-poYwCZxDQ,@delfamuhammad,Ip 17 pro oren varian rasa pepaya,,0,0.462825062,0.462825062,0.462583075,0.074591863,low,0.537174938,1,TRUE,
9-poYwCZxDQ,@andidnop,Meleng sedikit udah keluar ip 17 ????,,1,0.462834846,0.457833595,0.462834846,0.079331559,low,0.537165154,1,TRUE,
9-poYwCZxDQ,@HafizDika-h5u1z,Enak yah kalau udah terkenal begini diendorse banyak merek terkenal??,,1,0.463314314,0.310634103,0.463314314,0.226051583,low,0.536685686,1,TRUE,
9-poYwCZxDQ,@Gavchky,Oren KTM??,,0,0.463539174,0.463539174,0.459623851,0.076836976,low,0.536460826,0,TRUE,
9-poYwCZxDQ,@roderickalexandercfp4392,Oren sopee,,0,0.463539174,0.463539174,0.459623851,0.076836976,low,0.536460826,0,TRUE,
O2xb1lVqUv4,@aryaapratam,"<a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1070"">17:50</a> owhh terjawab sudah kenapa gua sebut aja Xiaomi arah kiblatnya ya Apple",,1,0.463652083,0.460265248,0.463652083,0.076082669,low,0.536347917,1,TRUE,
9-poYwCZxDQ,@Azami15,Akhirnya iPhone 17 rilis saatnya gas beli iPhone 13,,0,0.463998077,0.463998077,0.200218127,0.335783796,low,0.536001923,0,TRUE,
9-poYwCZxDQ,@mahdibrb0075,Bang maksud ijo miskin itu gman ? Soal nya ada beberapa tempat ibadah warna nya ijo.,,0,0.464625785,0.464625785,0.460109332,0.075264883,low,0.535374215,0,TRUE,
9-poYwCZxDQ,@mimiekarl,Thanks for review. I stick with my Iphone 16 Pro :),,1,0.464826291,0.109195732,0.464826291,0.425977977,low,0.535173709,0,TRUE,
9-poYwCZxDQ,@djstorybreakbeat6084,30jt dapat motor/mobil tahun tua ??,,1,0.465040848,0.154255372,0.465040848,0.38070378,low,0.534959152,0,TRUE,
9-poYwCZxDQ,@randipratama9575,Poco X6 Pro 5G facelift??,,0,0.465427463,0.465427463,0.461678122,0.072894415,low,0.534572537,0,TRUE,
9-poYwCZxDQ,@ichaaadrief8607,Aku gercepppp wke 7 mnt,,2,0.465640109,0.33332718,0.201032711,0.465640109,low,0.534359891,1,TRUE,
9-poYwCZxDQ,@muhammadafriansyah9700,wow keren,,2,0.465748462,0.287710349,0.246541189,0.465748462,low,0.534251538,2,TRUE,
9-poYwCZxDQ,@adityahadinugroho5823,16pro the best,,2,0.466048777,0.277278081,0.256673142,0.466048777,low,0.533951223,1,TRUE,
9-poYwCZxDQ,@MuhamadMaolanaKuswanto-x2d,17 pro apaan dah bentuknya gtu??,,0,0.466102554,0.466102554,0.455912435,0.07798501,low,0.533897446,0,TRUE,
9-poYwCZxDQ,@armyleonald3393,Huawei kapan damai sama google minn?? Pengen beli huaweii kamera leica nya ga main main di banding Iphone ??,,0,0.466127113,0.466127113,0.45186412,0.082008767,low,0.533872887,0,TRUE,
9-poYwCZxDQ,@Saveata,Semua akan ter Poco Poco,,1,0.466204943,0.457806095,0.466204943,0.075988963,low,0.533795057,0,TRUE,
O2xb1lVqUv4,@gilangramadhan-x007,mantap,,2,0.466608588,0.242638498,0.290752913,0.466608588,low,0.533391412,2,TRUE,
9-poYwCZxDQ,@PRAMOEDJALVS29,Mantap,,2,0.466608588,0.242638498,0.290752913,0.466608588,low,0.533391412,2,TRUE,
9-poYwCZxDQ,@emenpsk8493,mantap,,2,0.466608588,0.242638498,0.290752913,0.466608588,low,0.533391412,2,TRUE,
9-poYwCZxDQ,@alvinnababan3156,Wow bagus banget,,2,0.466635579,0.334555463,0.198808957,0.466635579,low,0.533364421,2,TRUE,
O2xb1lVqUv4,@CecepNK-js7ls,"Indonesia di banjiri hp² China dll, kelak Indonesia akan banyak sampah elekronik (baik TV/HP/AC dst)",,1,0.466788779,0.456161062,0.466788779,0.077050159,low,0.533211221,1,TRUE,
9-poYwCZxDQ,@Rayencanel,Btw pakai jam gt 4 yaa,,1,0.467104311,0.158261786,0.467104311,0.374633903,low,0.532895689,1,TRUE,
9-poYwCZxDQ,@Andek123,Oren mirip realmi dragonball edition,,0,0.46718261,0.46718261,0.419344543,0.113472847,low,0.53281739,0,TRUE,
9-poYwCZxDQ,@otetv2806,"Dibawah alam sadar, jam tangan sama power bank di gantungan belakang. Warnanya sama. Ada lagi tambahin aja",,1,0.467198606,0.408458189,0.467198606,0.124343205,low,0.532801394,1,TRUE,
9-poYwCZxDQ,@anchidema481,bagusan huaweii,,0,0.467292415,0.467292415,0.360367829,0.172339757,low,0.532707585,0,TRUE,
9-poYwCZxDQ,@ALIFNET-ID,Mantap vidio ini 2160p 60fps,,2,0.468622198,0.239874647,0.291503155,0.468622198,low,0.531377802,2,TRUE,
9-poYwCZxDQ,@kireimoya5632,"Aku tim suka orange.. apa aja yg orange mau aku beli,  bismillah kebeli orange yg ini",,2,0.469082969,0.328737562,0.202179469,0.469082969,low,0.530917031,2,TRUE,
O2xb1lVqUv4,@parabintanghitam,iphone selalu dinanti,,0,0.469329336,0.469329336,0.189136468,0.341534196,low,0.530670664,2,TRUE,
9-poYwCZxDQ,@Elektronik_Oki_jaya_game,Warna lempengan kaca di belakang nya kaya stiker buat kasih nama dan kelas anak sekolah yg lagi ulangan umum,,0,0.469353516,0.469353516,0.452116436,0.078530048,low,0.530646484,1,TRUE,
9-poYwCZxDQ,@Surih.13,Mirip Nokia n8.,,0,0.469788682,0.469788682,0.453051303,0.077160015,low,0.530211318,0,TRUE,
9-poYwCZxDQ,@semuaakanbermetamorhfosisp5212,Bayar pajak segitu banyak ga tau buat apa????,,1,0.469805177,0.455128758,0.469805177,0.075066065,low,0.530194823,1,TRUE,
9-poYwCZxDQ,@maarifsae_id,"Jualan ya jualan aja men, kan penting pas ngomong bisa pake alasan yang menarik dan baru meski pake istilah buatan sendiri ??",,0,0.469983741,0.469983741,0.458965252,0.071051007,low,0.530016259,0,TRUE,
9-poYwCZxDQ,@AnnasKurniaRamadhan,Masih setia sama redmi ??,,0,0.470357829,0.470357829,0.40443968,0.125202491,low,0.529642171,0,TRUE,
9-poYwCZxDQ,@ryarya9,"kalo 60hz nya iphone aja setara 120hz android, ini 120hz nya iphone setara sama yang mana lagi??????",,0,0.47042405,0.47042405,0.283420071,0.24615588,low,0.52957595,2,TRUE,
9-poYwCZxDQ,@fernandarizalofficial2876,ini video lama ga sih,,0,0.47042877,0.47042877,0.186436237,0.343134994,low,0.52957123,1,TRUE,
9-poYwCZxDQ,@diankertarajasa,Warna btc itu bang??,,1,0.470434257,0.313089473,0.470434257,0.216476269,low,0.529565743,1,TRUE,
9-poYwCZxDQ,@Terinspirasi-r9k,iPhone cuma jago di iklan ??,,1,0.470506755,0.398383248,0.470506755,0.131109996,low,0.529493245,0,TRUE,
9-poYwCZxDQ,@Elon_musk77777,iPoco 17 Pro Max,,0,0.470608237,0.470608237,0.457065682,0.072326082,low,0.529391763,0,TRUE,
9-poYwCZxDQ,@ulteynomx21,ijo miskin wkwkwk  spontan tpi kocak wkwk,,0,0.470652424,0.470652424,0.455458975,0.073888602,low,0.529347576,1,TRUE,
9-poYwCZxDQ,@gugunpalguna8998,itu warna hp ijo matcha bang,,1,0.470708523,0.431559757,0.470708523,0.09773172,low,0.529291477,1,TRUE,
9-poYwCZxDQ,@IrfanR,Poco 17 Pro <i>????</i>,,0,0.471002171,0.471002171,0.458288209,0.07070962,low,0.528997829,0,TRUE,
9-poYwCZxDQ,@DianAgus-f2c,Poco 17 pro ????,,0,0.471002171,0.471002171,0.458288209,0.07070962,low,0.528997829,0,TRUE,
9-poYwCZxDQ,@irwankurniawan5831,Poco 17 pro ??,,0,0.471002171,0.471002171,0.458288209,0.07070962,low,0.528997829,0,TRUE,
9-poYwCZxDQ,@Zikri-n7y,Poco 17 pro,,0,0.471002171,0.471002171,0.458288209,0.07070962,low,0.528997829,0,TRUE,
9-poYwCZxDQ,@fajararif14,Nonton ah kali aja kebeli,,0,0.47108073,0.47108073,0.220152625,0.308766645,low,0.52891927,1,TRUE,
9-poYwCZxDQ,@adung13,lama ga nonton chanel ini baru sadar pas klik link pembelian kabel ko ke toko yg warnanya sama ky yg 17pro bkn ky warna kabel yg difoto kamera tele.,,0,0.471547386,0.471547386,0.453055802,0.075396812,low,0.528452614,1,TRUE,
9-poYwCZxDQ,@DeihanDzilky,"<b><i>Pantesan sahamnya turun, David aja ketawa Bjir...</i></b>",,0,0.471603699,0.471603699,0.452246792,0.076149509,low,0.528396301,0,TRUE,
9-poYwCZxDQ,@zuanarizky5721,masih setia sama 15 promax,,0,0.472064389,0.472064389,0.452851918,0.075083693,low,0.527935611,0,TRUE,
9-poYwCZxDQ,@InfinixNote-f4j4t,Baru kli ini aku nggak like vidio di channel ini,,1,0.472087145,0.102433956,0.472087145,0.4254789,low,0.527912855,0,TRUE,
9-poYwCZxDQ,@ricoanggriawan6018,"Baru beli yg 17 nanti pasti bntr lagi keluar lagi yg 18 ,gitu gitu aja Sampek Naruto jenggotan ????",,1,0.472353041,0.432648561,0.472353041,0.094998398,low,0.527646959,0,TRUE,
