video_id,author,comment,label
9-poYwCZxDQ,@GadgetIn,"Timestamp:<br><a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ"">00:00</a> iPhone 17 SERIES! +pajak<br><a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=75"">01:15</a> Unboxing iPhone 17<br><a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=180"">03:00</a> IJO MAHAL<br><a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=370"">06:10</a> Saya suka Sage<br><a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=425"">07:05</a> Aksesoris cakep buat iPhone 17<br><a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=575"">09:35</a> Akhirnya ya, 120Hz &amp; iOS 26!!!<br><a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=765"">12:45</a> Gini doang HEPI<br><a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=850"">14:10</a> vs iPhone 16<br><a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=910"">15:10</a> Bezel lebih TIPIS<br><a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=935"">15:35</a> Kamera selfie yang bagus?<br><a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1050"">17:30</a> Material + sampel foto<br><a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1120"">18:40</a> iPhone 17 PRO!<br><a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1180"">19:40</a> Orangenya agak...<br><a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1310"">21:50</a> Desain Tom &amp; Jerry<br><a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1470"">24:30</a> Casing yang bikin salah paham<br><a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1580"">26:20</a> Kamera versus iPhone 16 Pro",1
9-poYwCZxDQ,@M.AlfinoPandu-l9j,Bang unboxing hp Infinix smart 10 bang,1
9-poYwCZxDQ,@alimalco,Malah jadi jelek design camerax  mirip Poco sich,0
9-poYwCZxDQ,@fitri_lee,silahkan diperdebatkan wkwkwk,1
9-poYwCZxDQ,@alimalco,17 pro /max model camera beda dari sblm2x.,0
9-poYwCZxDQ,@crispandosaragih,"klo negara Indonesia ini di bagi beberapa negara GK usah bnyak ,cukup 3 negara aja pasti rakyat sejahtera",1
9-poYwCZxDQ,@Biru_official13,Tabmelnya harus mendefinisikan riview dong bro kalau menurut gue ???? <br><br>Jangan tubmel Clickbait aja ??,1
9-poYwCZxDQ,@yayangmosaikyayangmosaf3688,Hp yang di agung agung kan netizen Konoha,0
9-poYwCZxDQ,@HadiGear29Fox,bentukan hape nya udah kayak android. JELEK,0
9-poYwCZxDQ,@Kusnadianak-rantau,Tetep 16 sih,0
9-poYwCZxDQ,@WatiDarma-d6f,Lama2 iphone design nya kyk hp china,0
9-poYwCZxDQ,@aksa66,"jadi mending 16 pro atau 17 base model guys? bingung bjir, harganya gak jauh beda juga",2
9-poYwCZxDQ,@alonalavidi,"Bang, bandingin 17 basic sama 16 pro dong. Aku bingung ini, mending yang mana. Makasih.",2
9-poYwCZxDQ,@yusuffahrudin1447,"Suka semua produk Apple, semoga bisa buka store resminya di Indonesia ?",2
9-poYwCZxDQ,@noname-jb4rz,Para miFans sibuk kepoin ip 17 promax<br>??????????,2
9-poYwCZxDQ,@AAKAMEWAANSKIMASJAI,Masih nyaman sama seri sebelumnya karena lebih kalem simple elegan dan fitur gak kalah telak ????????,0
9-poYwCZxDQ,@bergiatlban7594,"BG,sekali sekali bikin dong intronya biar estetik aj,massa intronya AI GUYS DAVID DISINI,bosan banget dengernya",1
9-poYwCZxDQ,@adechanel0267,ka coba review xiomi 17 pro dan pro max,1
9-poYwCZxDQ,@IndraRamadan-nf1fu,bazelnya bahas bang dari keduanya,1
9-poYwCZxDQ,@Detrisnaa,Suatu saat pasti tenggelam,0
9-poYwCZxDQ,@nicoboy1743,Kamera lebih oke 16 ternyata,0
9-poYwCZxDQ,@BahamutNo.1,Xiaomi 17promax bang tolong di review ??,1
9-poYwCZxDQ,@warofnet5469,bang dapit tinggal dimana kok dikit dikit di palak (eh di pajak),1
9-poYwCZxDQ,@maee1,"saya suka suka aja, terlihat lebih keren 17promax dibanding ip 16",2
9-poYwCZxDQ,@mariaf2087,Designya aneh yg pro ga estetik ga kelihatan luxury sama sekali<br>Beli hp poco aja lah ??<br>Samsung dan android lain msh menang klo design,0
9-poYwCZxDQ,@desirosdianasari,Makin sini makin yakin kalo hp dengan kamera kecil2 itu udh paling nyaman. Menurutku. Aku ttp setia dng oppo reno 2f. Sesuai kebutuhan sih. Sosmedan aja udh cukup nih hp sm foto2in bocil,0
9-poYwCZxDQ,@rusticmac,Review tesla pi phone bang,1
9-poYwCZxDQ,@STLE889,"Thank you gadgetin... Makin yakin beli yg 16 aja, harga udah turun, kamera gw anggep lebih bagus (selera)",0
9-poYwCZxDQ,@pasetyoplafonbajaringan7395,Belum mampu...kalo dipaksain bisa sih..tapi mentingin buat investasi dulu??karena profesiku kuli bangunan,0
9-poYwCZxDQ,@YutaWatanabe-p9r,"Buat Fanboy denial yang dulu ngekeuh Iphone base gk butuh 120 Hz, tolong jangan beli Iphone base seri 17 ke atas ya kalian. Nikmati aja 60 Hz kalian itu, kan kalian bilang katanya gk butuh itu ??. Iphone 17 series ke atas cuma buat Fanboy waras dan user lainnya. Awas kemakan ludah sendiri. ??????",0
9-poYwCZxDQ,@lanlunaja,Beli ip15 basic skrng worth it ga ya ?,1
9-poYwCZxDQ,@KristianjaauDwiatma,Mas kapan ngonten hp oneplus 15 sand dunes.,1
9-poYwCZxDQ,@ruparupachannel8929,"Tim nonton ajah??<br><br>Saya bertahan di ip 15 base model,,cos perdana ni ip pertama saya dalam hidup ni,,<br>Semoga awet?",1
9-poYwCZxDQ,@ajicips3233,Ke inget Nokia N8 gw dlu warna oren ??...,1
9-poYwCZxDQ,@Abanvlogger,Masih pengguna 7 plus hadir,1
9-poYwCZxDQ,@alhafzhhh,buat series ipon paling worthit setelah ip 17 keluar bang,1
9-poYwCZxDQ,@jokosulistyanto5574,Somai 17 promag mana nih <br>Katanya aipon killer,2
9-poYwCZxDQ,@irmanuraini9686,"gapernah skip iklan , nungguin rekomendasi hp akhir tahun atau buat lebaran nanti??",1
9-poYwCZxDQ,@Hunna_Na,Menunggu review Tesla Pi phone,1
9-poYwCZxDQ,@GachaOfficialll,"bang, emang bener Tesla mau adain smart phone?",1
9-poYwCZxDQ,@jews-singapore,Yang paling ku suka dari update iphone 17 reguler itu yang dari 60hz ke 120hz,2
9-poYwCZxDQ,@jews-singapore,Bang menurut mu iphone cocoknya di bandingkan sama hp apa? samsung S ultra kah?,2
9-poYwCZxDQ,@customcasindo6620,Sementara itu Android udah melesat ke 144Hz ??,0
9-poYwCZxDQ,@MRHHH12,"jujur bimbang banget mau beli ip 17 biasa atau 17 pm, soalnya mau sekali sekali upgrade ke ip, bosen banget pake samsung",2
9-poYwCZxDQ,@dwiriyadhi,review xiaomi 17 pro bang,1
9-poYwCZxDQ,@wahyudian1146,yg 17 pro desainya kyak hp 2 jutaan mlah bagusan desain 16 pro,1
9-poYwCZxDQ,@Riady03,munkin biar mirip toko oren tau kan apa .??,1
9-poYwCZxDQ,@Pepadaan.Entertaiment,Mamtap,2
9-poYwCZxDQ,@terenarazor3241,"JANGAN BELI PRODUK DI STUDIO PONSEL, SOALNYA KALO BARANG MASALAH MEREKA LEPAS TANGAN. Kronologinya saya beli Ipad pro di tanggal 28 september , di tanggal 5 oktober hari minggu hp kena death pixel, saya komplain lah ke pihak penjual kalau ipad saya kena death pixel, apakah bisa di garansi atau engga soalnya mrk menyediakan garansi toko 7 hari, nah pas hp saya rusak di hari ke 7 harusnya bisa dong claim garansi toko tpi saya ngajukan claimnya pas di hari minggu pas pelayannya tutup. singkat cerita baru dibales lah di hari senin tanggal 6 oktober, pihak toko menolak claim garansi toko karena udh lewat 8 hari dari tangga 28 pas barang sampai, udh begitu cara bicaranya muter muter g ada solusi sama sekali yang ujung ujungnya disuruh claim garansi apple ya sama aja bohong ngapain saya harus chat panjang lebar kalo ujung ujungnya g bisa, di chat juga cuman read centang biru",0
9-poYwCZxDQ,@omimoel235,"Kesimpulan sederhana saya :<br>1. Sebab teknologi Apple tidak serevolusioner dulu adalah karena tidak ada steve jobs (meninggal).<br>2. Sebab desain Apple tidak serevolusioner dulu adalah karena tidak ada Jonathan Paul Ive (resign dan sekarang jadi konsultan open AI).<br>3. Sebab material Apple sekarang ringkih adalah karena Tim Cook memakai material yang murah tapi disulap kualitasnya sama dengan yang mahal. Sulap tapi menghabiskan biaya besar untuk R&amp;D. Pendapatan besar tapi laba bersih kecil.<br>4. Kandidat ceo masa depan Apple adalah John Ternus dia ahli hardware. Mungkin saat jadi ceo, kualitas hardware Apple bagus tapi mungkin harganya akan lebih mahal karena tidak memiliki kemampuan efisiensi sebagus Tim Cook.<br>5. Sebab soc apple hemat daya adalah karena struktur soc nya lebih banyak e-core (efisien) daripada p-core (performance).",0
9-poYwCZxDQ,@antaniahanjani8350,itu made in apa bang,1
9-poYwCZxDQ,@adittianyakgaya1601,16 pro sih ?,2
9-poYwCZxDQ,@citfinixcitfinix,nonton ini pakai inf hot 60 pro plus sambil ngemil ??,0
9-poYwCZxDQ,@DediSugiarto-r6r,Bang review Xiaomi 17 pro dong,1
9-poYwCZxDQ,@masna2ng,diketawain poco versi 17 pro seriesnya hehe,0
9-poYwCZxDQ,@rendy.0857,xiaomi 17 pro max,0
9-poYwCZxDQ,@achmadakbari601,"masih pake iphone 13 dan masih bisa ngikutin ios 26 dengan theme yg crystal clear itu, jadi berasa hp baru hahahaha",0
9-poYwCZxDQ,@jiminshii26,"Nabung 6 bulan buat beli iphone, tp masih bingung mau beli ip yg mana",1
9-poYwCZxDQ,@Andhiniac,review MI 17 pro max sekalian baanng,1
9-poYwCZxDQ,@wibi9424,"gk ada review poco 17 kah? cuma pengen tau pendapat David, beserta perbandingan ke hp lain",1
9-poYwCZxDQ,@abi-z8t9e,"bagusan warna light blue, green, apa lavender yaa?",2
9-poYwCZxDQ,@ardiannew1513,Bangg bahas kamera iphone 14 pro bang,1
9-poYwCZxDQ,@Virals2Virals,Saya nonton vid ini masih pake IP 5,1
9-poYwCZxDQ,@syahrullah8668,Tim nonton tak mampu beli ayo kumpul dimari??,0
9-poYwCZxDQ,@daditrisianto9260,Pajaknya ngeselin ????,0
9-poYwCZxDQ,@rivansovian2227,Salam semua sehat selamat sukses sejahtera selalu.???????,1
9-poYwCZxDQ,@ryaniseverywhere,"ini ga ada upgrade lain selain desain, kamera sama processor??",0
9-poYwCZxDQ,@van2050,"5 atau 6 tahun lagi,  aku akan beli hp ini bang??",0
9-poYwCZxDQ,@567AyAy,Yang kamera ada 2 orang otomatis jauh di Redmi Note 14 juga bisa ??,0
9-poYwCZxDQ,@AiPedia1996,Xiaomi 17 pro max dong,1
9-poYwCZxDQ,@hotthread4403,"Teknologi hp udah mentok, yg di upgrade sekarang ya itu2 aja,.jadi beli iPhone sekarang emang udah cuma  beli BUAH di hp",0
9-poYwCZxDQ,@Berasmerah555,Positive thinking mungkin beliau beli lewat seller jastip yang harga retailnya lebih mahal +  biaya bea cukainya yang ditotal hampir 30 juta.,1
9-poYwCZxDQ,@mreshadiptahalim315,"Menurut saya kamera lebih natural yg 16pro denk,..<br>Selera sih jatohnya...",0
9-poYwCZxDQ,@rungkad-e1b,iPhone Sage jadi sage aku liatnya,0
9-poYwCZxDQ,@oktavianusrooselvelt5366,17 pro mirip2 designnya google pixel yg dl design belakangnya dual tone gt bng,0
9-poYwCZxDQ,@BraveKnight999,Alhamdulillah HP mid range sudah bisa 120hz,0
9-poYwCZxDQ,@___ubaidd,"Gatau knp, review yg ini Aku ngakak ????",1
9-poYwCZxDQ,@CookiesGaming1,"Sejelek Apapun IP dimata fanboy tetap aja dibela, padahal klo dikritik terus pada ga beli bisa aja membuat apple memberikan yg jauh lebih baik??",0
9-poYwCZxDQ,@enakseger9272,Tim beli doank kaga nonton ????,0
9-poYwCZxDQ,@iamyours9,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1183"">19:43</a> Dari ketiga warna Ip 17 Pro, aku malah lebih suka sama warna Orange ini. Kayak jarang banget Hp punya warna seberani ini. ??  langsung WOW pas ngeliat kali pertama di iklan.",2
9-poYwCZxDQ,@andraardy4104,Bang adu camera sama Huawei kek nya seru banget tuh,2
9-poYwCZxDQ,@sombraaja,"Bang, bahas Xiaomi 17 Pro Max",1
9-poYwCZxDQ,@anggurketan.00,miris liat harga pajaknya,0
9-poYwCZxDQ,@keturunanal-idrus318,Yes say no to iphone 17 pro,0
9-poYwCZxDQ,@DikiHeryanto-l2p,Beli hp kya beli kurupuk ????,0
9-poYwCZxDQ,@buchehandred5868,Punya budget 11 juta mending ambil iphone 15 128gb atau xiaomi 15T PRO 1TB??,1
9-poYwCZxDQ,@NiaPutri-b6z,Yang nonton tapi gx mampu beli <br>Mana suaranya???,0
9-poYwCZxDQ,@dwizulpadhli4726,"Bang david, kalau saya beli di store china aman gak?",2
9-poYwCZxDQ,@HENDRILUKMANULHAKIM,Gk nyoba videonya,1
9-poYwCZxDQ,@heldidevofficial714,Pajak nya??,0
9-poYwCZxDQ,@FajarShodiq-k2t,Baru kesampai an ip 8 aja,0
9-poYwCZxDQ,@umetv769,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=681"">11:21</a>",1
9-poYwCZxDQ,@Fanzix.03,Coba mi 17 pro,1
9-poYwCZxDQ,@2.irsaddulfikri365,bahas xiaomi 15t plisss,1
9-poYwCZxDQ,@chaesarmulyachaesarmulya,semahal itu ya iPhone? ??,0
9-poYwCZxDQ,@AbiGanteng-r2k,Revew xiaomi 17 pro max bang,1
9-poYwCZxDQ,@el-ghifari2149,17 pro persi china bang mana,1
9-poYwCZxDQ,@JefriArdi-h7m,banyak pembahasan yg gak penting,1
9-poYwCZxDQ,@auliacahyaaa,nonton video ini pakai iphone 11,1
9-poYwCZxDQ,@Yuniputrifareza29,Bang coba Xiaomi 17 dong,1
9-poYwCZxDQ,@rbsmoky90,"Bang, mungkin td di ip17 perlu ditambahin udah ada AOD nya, beneran pengen lihat versi basic ini ada aod nya, tqqqq",1
9-poYwCZxDQ,@zendawn3256,"pas iphone 17 pro make case, keinget poco x3 pro wkwkwkwkw",0
9-poYwCZxDQ,@andriazman,Nunggu xiaomi 15T,1
9-poYwCZxDQ,@dedenazaard3375,hahaha,1
9-poYwCZxDQ,@WhatIf-9092,"kalo steve jobs liat iphone sekarang, udah dipecat tuh tim cook<br>apaan, tiap tahun cuman upgrade kamera, baterai, chip, ram, core gpu, core cpu, ukuran chip, screen. gitu2 aja<br><br>dulu tiap tahun, apple pasti ada inovasi baru nya<br>itu yang bikin orang pada nunggu<br>itu yang bikin apple itu apple<br><br>sayang banget<br>johny ive juga udah keluar dari apple lagi<br><br>no hope kalo nunggu inovasi dari apple<br>malah xiaomi 17, bangke bagus banget cok<br>ada screen di belakang nya<br><br>keliatan nya sih, ini semacam uji coba<br>untuk membuat smartphone dengan layar penuh depan dan belakang",0
9-poYwCZxDQ,@motivasi-p2,Coba riview Xiaomi 17 pro bang,1
9-poYwCZxDQ,@PunyaSendiri-p7g,Gaass auto beli jual sawah warisan emak ??,0
9-poYwCZxDQ,@ajgaming9524,Xiaomi bang 17 atau nggak 15 t pro juga,1
9-poYwCZxDQ,@oibng,Bang bahas xiomi 17 pro bang,1
9-poYwCZxDQ,@haikalalvinazman,????????,1
9-poYwCZxDQ,@Bangkae761,Rekomendasi dong mending beli iPhone 14 promax atau 15 pro ???,1
9-poYwCZxDQ,@muhammadafdalriskiramadan916,di tunggu Xiaomi 17 pro max mas??,1
9-poYwCZxDQ,@r.laksamanasuhdanasaid5296,bang coba buat vs sama xiaomi 17 pro max bang. pengen tau penjelasan menurut yang lebih paham soal hp unggul mana. gue cuma tau model doang ga sampe spek haha,1
9-poYwCZxDQ,@yomamen581,Mana ni Review Xiaomi 17 pro max,1
9-poYwCZxDQ,@Feivelist,iphone ? iphoco?,0
9-poYwCZxDQ,@ferbyardiansyah8080,review Xiaomi 17pro bang??,1
9-poYwCZxDQ,@mhdsyahreza-x3u,alamak?? david pasti kecawa sih desain ip17pro nya??,0
9-poYwCZxDQ,@mhdsyahreza-x3u,alamak?? david pasti kecawa sih desain ip17pro nya??,0
9-poYwCZxDQ,@lutfanramadhan5639,"ip 17 sage cakepp banget dahh, semoga bisa kebeli akhir tahun",2
9-poYwCZxDQ,@ArfinProduction,"Kamera 17 promah, sama 16 promah ko lebih bagus 16 ya, menurut kalian gimana gaes?",0
9-poYwCZxDQ,@alfianmn7160,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=900"">15:00</a> Salah satu alasan ketika ambil iPhone dibawah series 17 mesti harus yg seri pro keatas.. udah kebiasaan android yg 120hz broo????<br>Omong kosong klo 60hz ny iphone setara2 android 120hz, berasa motion lagnya cuyy ??",0
9-poYwCZxDQ,@riskawulandari8179,Bang review xiaomi 17 pro dan pro max gak ya ?,1
9-poYwCZxDQ,@arispranatasitorus4144,"Bang david, tolong buatin iphone 17 pro sama Xiomi 17 pro, lgi seru² nya...",1
9-poYwCZxDQ,@RikiRachmawan,"biasanya xiaomi atau poco dibilang niru iphone.. skrg david ngakak karena iphone keliatan kayak poco ???????? <a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1574"">26:14</a>",0
9-poYwCZxDQ,@SixtyNine-pk9ye,bang bahas xiaomi 17 pro dong bandingin sama iphone17 pro ini,1
9-poYwCZxDQ,@rahmawatirsns7414,boro² kebeli ip 17 ngumpulin duit aja kepake mulu ??????,0
9-poYwCZxDQ,@NasZverse,"PAJAK 2 HP 8 JUTA BAYANGIN JIKA ADA RIBUAN YANG BELI DAN BAYAR PAJAK, TP NEGARA KITA MSH RUSAK",0
9-poYwCZxDQ,@kakaaraish389,Bulan depan beli Bissmillah,2
9-poYwCZxDQ,@mank_arya7714,Ditunggu review Xiaomi 17 pro max nya bang??????,1
9-poYwCZxDQ,@latifafebriani8839,lebih worth it mana 16 pro atau 17 basic bang?,2
9-poYwCZxDQ,@latifafebriani8839,"bang coba tolong bandingin iphone 16 pro dengan 17 basic, bingung masih dilema bget wkwk",1
9-poYwCZxDQ,@Sizone23-pm2sg,Xiomi 17 pro max ...ditunggu slanjutnya,1
9-poYwCZxDQ,@muhamadroup18,pajak nya aja segituu,0
9-poYwCZxDQ,@qotrunnadachanel130,Setelah nontoin review kang David &amp; Baca komen neti disini jadi makin manteb dr 15promx upgrade ke 16 pm aja??????,0
9-poYwCZxDQ,@amedioputra4341,Terima kasih om jd nota hehehe infonya sangat bermanfaat untuk membantusaya kbtulsn ada hp yg sm lupa sandi langsung ikuti langsung jd nota,1
9-poYwCZxDQ,@onsirtuschannel6906,Review Xiaomi 17 Pro Max bang david,1
9-poYwCZxDQ,@ridhohus,Review Xiaomi 17 Pro Max Bang Davia,1
9-poYwCZxDQ,@queeniebee786,Warna green nya bagus spt matcha ??,2
9-poYwCZxDQ,@dimasguntursaputra3095,Ngelihat 17 pro jdi keinget velg cncnya VND yg warna orange ??,0
9-poYwCZxDQ,@nazarcallya2087,xiaomii 17 bang,1
9-poYwCZxDQ,@vixikristianti2284,ditunggu yg xiaomi 17 pro ??,1
9-poYwCZxDQ,@untungteguh2361,Nonton pake redmi 13 siapa tau besok bisa kebeli iphone 17 pro tukar tambah????????,2
9-poYwCZxDQ,@RafaGaming-kopibalap,Xiaomi 17 pro max dong bang,1
9-poYwCZxDQ,@sulhan.saharo678,gua nungguin review xiaomi 17 Pro,1
9-poYwCZxDQ,@iqmalbagusrizaki66,Mau tanya bang iPhone 11 buat jangka panjang 3-4 tahun nan masih wort it atau enggak soal nya mau beli??,1
9-poYwCZxDQ,@fikawijaya8209,Pengen nyoba iphone....mke s20 ultra aj g rusak2??,0
9-poYwCZxDQ,@Ayucitra1310,Xr orange terlupakan ??,1
9-poYwCZxDQ,@Shuvi123,Haha lumayan design iphone 17 pro ini bikin hp poco x6 pro gw awet muda (malah jumlah bobanya lbh banyak ??),0
9-poYwCZxDQ,@ellfreefire3815,"Assalamualaikum, bang pngn atuh bang hp 1 bebas hp apa aja yang bekas bang, buat usaha",1
9-poYwCZxDQ,@iqmalbagusrizaki66,"Kalau ip17 masuk IP 11,12,13 apakah harga nya turun ya?",1
9-poYwCZxDQ,@RasyaBathara,Xiaomi 15T bang,1
9-poYwCZxDQ,@Jnf_al,Coba riview hp xiomi 17 biasa/pro bang,1
9-poYwCZxDQ,@RyanMotovlog789,"gw pake IP 17 Pro Max (Dark Blue), sengaja ga mau pilih Cosmic Orange, warnanya agak aneh buat gw pribadi ?? n masih lebih bagus Silver nya, overall hp ini cakep dr specs n fitur2 barunya.. semoga yg mau punya hp ini pada kesampean yaaa …",2
9-poYwCZxDQ,@abangezza4818,I-Phone ko gtu&quot; Aja gk ada yg beda soal desain,0
9-poYwCZxDQ,@Candragod,kayaknya tahun ini atau depan adalah waktunya gw nyobain IP karena base model nya udh 120hz ?? dari dulu pengen nyobain Apple tapi seri pro nya doang yg 120hz sedangkan gw ga suka warna&quot; di pro model kek biasa aja ga ada warna cerah dan unik dan ya design nya dari IP 11 sama aja ?? kecuali yg 17 ini ya agak seperti Poco ??,2
9-poYwCZxDQ,@enjoygen,Review xiaomi 17 pro max bang,1
9-poYwCZxDQ,@psssendangsejagadt5924,iPhone hp ga guna bang,0
9-poYwCZxDQ,@naf3854,Masih bagusan huawai,0
9-poYwCZxDQ,@OrdMonic,Ngakak banget masak iya kameranya bapuk ??,0
9-poYwCZxDQ,@miftahuddin-ey8nu,auto rotasi itu kalau pengambilan foto lebih dari 3-8 orang bngg,0
9-poYwCZxDQ,@soniabungaamanda3000,Hasil Zoom 8x ip 17 pro agak kuning apa karna efek pantulan cahaya dari warna hpnya ??,0
9-poYwCZxDQ,@stevensatyawidi5335,"xiaomi 17 pro max bang,,,",1
9-poYwCZxDQ,@gracewang1805,"ytuber yg gaprna ngemis like sukreb dll tp josspol smpe 13jt subs+++<br>malah disuru skip aja lgsg ke 17pro gokss~ kocak ampe nyiapin bks 2klinci dong buat compare wrn wkakak<br><br>bangdapid mixed feelings ttg wrn oren menyala tp ad 1 artis korea yg terseponah total sama wrn tsb en lgsg preorder gara&quot; itu XDXD<br><br>NUNGGU FULL REVIEWNYA TAYANG!!! Penonton setia tiap taun kalo bang dapid rview flagship sams/ipon&lt;3<br>bangdav knp mainnya android pengen tau alasannya???<br><br>bang, tes camnya skali2 dibawa ntn konser plisss, krn itulah yg penting bagi kami2 kpop fans XD<br>semoga terbaca!",0
9-poYwCZxDQ,@wowonmaulana964,"desain yang warna orange kayak hp ODM china, tinggal kasih merk lokal zyrex,advan,axioo,polytron",0
9-poYwCZxDQ,@agusy3973,Bang bahas redmi note 15,1
9-poYwCZxDQ,@jjiri8305,masih setia sama ip13 ???,0
9-poYwCZxDQ,@Hapsewaa,Feel 17 pro lebay kaya HP 2jtan ??... Ngatain padahal masih UMR dan belum sanggup beli wowkwowkwkwwk,0
9-poYwCZxDQ,@CucimobilPraktis,Bandingin sama huawei bg yg kamera nomor 1 di dunia,1
9-poYwCZxDQ,@AalFathur-ko1wg,"kasih saran dong abang abang yg ngerti iphone, mending ambil iphone apa yg bagus dan rekomen banget?  gua ada dana 10jt",1
9-poYwCZxDQ,@azwardmuhammad,Tetap kamera xr paling mantap,0
9-poYwCZxDQ,@jourdansumbung3678,Hasil dari iphone 17 pro foto zoomnya seperti diperhasul untuk tekstur,2
9-poYwCZxDQ,@geniputraofficial3426,Bagusan xiomi 17 pro max...daripada iPhone 17 pro max.. review xiomi 17 pro max dong David...,0
9-poYwCZxDQ,@anggisaputra3341,bang Xiaomi 17 pro max bang,1
9-poYwCZxDQ,@BangHanz_Channel,Masih setia pake iP 15 Pro Max. Yg usia penggunaan udah 1.5 thn lebih.,0
9-poYwCZxDQ,@airawan1333,xiomi 17 kapan mas review,1
9-poYwCZxDQ,@elbarrack9781,Sandingin sama xiaomi 17 promax bang,1
9-poYwCZxDQ,@alvinrichhalton,vid bahas Xiaomi dong <br>Spek tinggi harga berrsahabat<br>XIaomi 17 Pro Max dan Xiaomi 17 Pro<br>Ditgg updatenya hehehe,0
9-poYwCZxDQ,@Keno.Invern,"Harusnya warna emas atau Ohlins sekalian gk sih, klo oren gini malah agak kureng. Terbukti yg warna lain kebih cakep ketimbang oren ini",0
9-poYwCZxDQ,@triptraveller8910,Nungguin review xiomi 17 pro max ????,1
9-poYwCZxDQ,@alviramarshaningtyas5663,suka bgt kalo dia yg review wkwkwk,1
9-poYwCZxDQ,@chepipikoninata5635,Xiaomi 17 pro max,1
9-poYwCZxDQ,@amoramikhayla2022,Knpa yg 17pro mirip model hp sepupu ku yg murah itu yg harga nya 2 juta lebih???? kecewa sih krna mirip hp murah kan iPhone itu terkenal hp mewah dan mahal????,0
9-poYwCZxDQ,@juliusadiprayoga,Request compare Iphone 17 Pro Max vs Xiaomi 17 Pro Max om,1
9-poYwCZxDQ,@Nnelav,"ip 17 pro opini gw worst iphone ever, secara desain",0
9-poYwCZxDQ,@AyukAsr,"Bang , coba review Xiaomi 17 pro ????",1
9-poYwCZxDQ,@alvian1325,Di Facebook ada yg upload video lu bang. Semua video lu diupload ulang di facebook. Tapi caption ny beda. Asli emang?,1
9-poYwCZxDQ,@naana633,"<b>Astungkare, besok beli??</b>",2
9-poYwCZxDQ,@Marditardy,ko enakan liat warna fotonya 16 pro ya dari pada 17 pro,0
9-poYwCZxDQ,@gamersid5929,Apa cuma saya doang suka liat riview hp. Tapi Masi pake hp kentang. Btw saya nonton ini pake realme note 11 semoga di beri rejeki buat beli hp baru amin.,1
9-poYwCZxDQ,@satriopitu7534,Unboxing Xiaomi 17 pro bang,1
9-poYwCZxDQ,@Ananda_a.k.,"Bang david emg realistis sih, kayanya dia nyesel beli warna orange ??<br>Tp pas pake case nya yg full ketutup jujur itu kaya maling pake topeng ????",0
9-poYwCZxDQ,@ceritakehidupan8361,Asli mirip poco yg oren pro di kasih case hitam wkwkwkwkkkk??,0
9-poYwCZxDQ,@tpqmaguwoharjo,"Hasil foto seperti Bagus 16 dibanding 17 pro, kecepatan tampak 17/pro",0
9-poYwCZxDQ,@YKSPUTRA,Cuma fanboy yg bilang iphone hp terbimk????<br>Pdahal ga ada perkembangan,0
9-poYwCZxDQ,@mekaniknewbie9475,Review Xiaomi 17pro bang,1
9-poYwCZxDQ,@kopiviral6809,Sudah punya yg 17 pro ?? orange. Di amerika 1094$ sama pajak saya beli 1100$ worth it lah,2
9-poYwCZxDQ,@nurliyanadikusumah2948,Jujurly gw juga ngrasa 16 pro ko lbih bagus kameranya,0
9-poYwCZxDQ,@andriancyns,"mungkin karna ip 16 pro nya belum update ios 26, jadi setelah update kualitasnya si 16 pro diturunin biar 17 pro lebih bagus wkwk",0
9-poYwCZxDQ,@junkkuya,review miphone (Xiaomi phone) 17 pro bang,1
9-poYwCZxDQ,@dennysbarani5755,Adu sama xiaomi 17 pro bang,1
9-poYwCZxDQ,@rizairvandi8406,Xiaomi 17 pro max bang,1
9-poYwCZxDQ,@JavelyYuchan,Fake kah?,1
9-poYwCZxDQ,@_tamvanbingits,Seandainya aku punya.keren bang ?? Gbu,2
9-poYwCZxDQ,@Azismarch,Bagi aku donk ????,2
9-poYwCZxDQ,@chacataya82,Aduh jd bingung jd gak ni ya mau beli ip 17 atau ip 17 pro ya? Maju mundur,0
